"ID","Site","SystemID","System No","CSL ID","Risk Level","Product","Plant","Business Unit","Control SW + Version","Controlled Equipment","Remediation Due Date","Modified","Created","Created By","Modified By"
"753","KAN","KAN-PCS_158","PCS_158","N/A","HIGH",,"NA","N/A","PASX v3","Multi Equipment",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"754","MBR","MBR-LAS_035","LAS_035","20109205 / MR-LAB-QSK01-LS189-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Labor PC (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"755","MBR","MBR-LAS_036","LAS_036","20145461 / MR-LAB-QSK01-PG043-SW01","HIGH",,"SPE","QC","Syngistix for AA
 + 
4.0","Atomabsorptionsspektromet. PinAAcle 900F",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"756","MBR","MBR-LAS_039","LAS_039","20051281 / MR-LAB-QSK01-PG1047-SW01","LOW",,"RMC","QC","Tru Scan RM
 + 
_2.6.1","Raman Spektrometer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"757","MBR","MBR-LAS_040","LAS_040","20051110 / MR-LAB-QSK01-PG1076-SW01","HIGH",,"SPE","QC","Gen5
 + 
2.06","Synergy MX modulares Plattenlesegerät",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"758","MBR","MBR-LAS_041","LAS_041","20051287 / MR-LAB-QSK01-PG1079-SW01","MEDIUM",,"RMC","QC","Autopol V Plus
 + 
2.3.9.3","Polarimeter AUTOpol V plus",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"759","MBR","MBR-LAS_042","LAS_042","20051111 / MR-LAB-QSK01-PG1081-SW01","HIGH",,"SPE","QC","Kjelink
 + 
1.2.1.0","Kjeldahl- Analysensystem K-375",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"760","MBR","MBR-LAS_043","LAS_043","20051096 / MR-LAB-QSK01-PG1140-SW01","HIGH",,"WAT","QC","Pharmspec 3
 + 
3.3","Partikelzähler HIAC 9703",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"761","MBR","MBR-LAS_044","LAS_044","20051098 / MR-LAB-QSK01-PG1146-SW01","HIGH",,"WAT","QC","OPUS
 + 
7.2","NIR Spektrometer (SUP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"762","MBR","MBR-LAS_045","LAS_045","20051112 / MR-LAB-QSK01-PG1149-SW01","HIGH",,"SPE","QC","Kjelink
 + 
1.2.1.0","Kjeldahl-Analysensystem K-375",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"763","MBR","MBR-LAS_046","LAS_046","20051113 / MR-LAB-QSK01-PG1150-SW01","HIGH",,"SPE","QC","Kjelink
 + 
1.2.1.0","Kjeldahl-Analysensystem K-375 (ohne AS)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"764","MBR","MBR-LAS_048","LAS_048","20051163 / MR-LAB-QSK01-PG1190-SW01","MEDIUM",,"IP","QC","LabPower junior
 + 
3.50","Spektralphotometer Uvikon XL",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"765","MBR","MBR-LAS_053","LAS_053","20051223 / MR-LAB-QSK01-PG1214-SW01","MEDIUM",,"MIC","QC","Biotyper
 + 
4.0","MALDI-TOF microflex LT/SH",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"766","MBR","MBR-LAS_054","LAS_054","20051291 / MR-LAB-QSK01-PG1217-SW01","MEDIUM",,"RMC","QC","Software LabSolutions UV-Vis
 + 
1.10","UV-1800 UV/VIS-Spektrometer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"767","MBR","MBR-LAS_059","LAS_059","20051114 / MR-LAB-QSK01-PG1241-SW01","HIGH",,"SPE","QC","Gen5
 + 
2.06","EON Mikrospektralphotometer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"768","MBR","MBR-LAS_063","LAS_063","20051289 / MR-LAB-QSK01-PG1278-SW01","HIGH",,"RMC","QC","Omnic 9.11.697 (iZ-10)
 + 
9.11.697 (iZ-10)","FTIR-Spektrometer iN10 und iZ10",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"769","MBR","MBR-LAS_075","LAS_075","20051117 / MR-LAB-QSK01-PG1323-SW01","LOW",,"SPE","QC","Software Osmometer
 + 
1.17","Vollautomatisches Osmometer A20",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"770","MBR","MBR-LAS_093","LAS_093","20051276 / MR-LAB-QSK01-PG1447-SW01","LOW",,"EIA","QC","BN ProSpec Viewer
 + 
1.4.1","BN ProSpec",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"771","MBR","MBR-LAS_095","LAS_095","20051288 / MR-LAB-QSK01-PG1465-SW01","HIGH",,"RMC","QC","Omnic
 + 
_9.7.46","FTIR-Spektrometer  iS10",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"772","MBR","MBR-LAS_107","LAS_107","20227294 / MR-LAB-QSK01-PG1506-SW01","LOW",,"SPE","QC","Software Osmometer
 + 
1.17","Vollautomatisches Osmometer A20",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"773","MBR","MBR-LAS_110","LAS_110","20192585 / MR-LAB-QSK01-PG1628-SW01","HIGH",,"MIC","QC","WinKQCL
 + 
5.3.3","Mikrotiterplattenreader ELx808IU",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"774","MBR","MBR-LAS_111","LAS_111","20192586 / MR-LAB-QSK01-PG1629-SW01","HIGH",,"MIC","QC","WinKQCL
 + 
5.3.3","Mikrotiterplattenreader ELx808IU",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"775","MBR","MBR-LAS_113","LAS_113","20145464 / MR-LAB-QSK01-PG1648-SW01","HIGH",,"SPE","QC","Syngistix
 + 
4.0.0.1904","PinAAcle 900T",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"776","MBR","MBR-LAS_114","LAS_114","20161408 / MR-LAB-QSK01-PG1791-SW01","HIGH",,"SPE","QC","Cornerstone
 + 
2.9.2","FP928",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"777","MBR","MBR-LAS_115","LAS_115","20161409 / MR-LAB-QSK01-PG1792-SW01","HIGH",,"SPE","QC","Cornerstone
 + 
2.9.2","FP928",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"778","MBR","MBR-LAS_116","LAS_116","20144585 / MR-LAB-QSK01-PG1801-SW01","MEDIUM",,"RMC","QC","Software TestExpert III
 + 
V1.5","Zug-Druck-Prüfmaschine Zwick",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"779","MBR","MBR-LAS_119","LAS_119","20163667 / MR-LAB-QSK01-PG1816-SW01","LOW",,"SPE","QC","Software Osmometer
 + 
3.0","A20",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"780","MBR","MBR-LAS_125","LAS_125","20165901 / MR-LAB-QSK01-PG1930-SW01","HIGH",,"EIA","QC","ImageLab
 + 
6.1.0 build 7","GS-900 Densitometer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"781","MBR","MBR-LAS_126","LAS_126","20165902 / MR-LAB-QSK01-PG1931-SW01","HIGH",,"EIA","QC","ImageLab
 + 
6.1.0 build 7","GS-900 Densitometer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"782","MBR","MBR-LAS_131","LAS_131","20185213 / MR-LAB-QSK01-PG2026-SW01","MEDIUM",,"MIC","QC","Endosafe NEXUS Software
 + 
2.6 SP1","Endosafe Nexus",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"783","MBR","MBR-LAS_136","LAS_136","20185218 / MR-LAB-QSK01-PG2027-SW01","MEDIUM",,"MIC","QC","Endosafe NEXUS Software
 + 
2.6 SP1","nexgen-mcs",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"784","MBR","MBR-LAS_149","LAS_149","20051272 / MR-LAB-QSK01-PG662-SW01","HIGH",,"EIA","QC","MikroWin 2000
 + 
4.43","Asys Reader Expert",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"785","MBR","MBR-LAS_150","LAS_150","20051273 / MR-LAB-QSK01-PG663-SW01","HIGH",,"EIA","QC","MikroWin 2000
 + 
4.43","Asys Reader Expert",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"786","MBR","MBR-LAS_153","LAS_153","20051274 / MR-LAB-QSK01-PG687-SW01","HIGH",,"EIA","QC","MikroWin 2000
 + 
4.43","Asys Reader Expert",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"787","MBR","MBR-LAS_156","LAS_156","20145462 / MR-LAB-QSK01-PG714-SW01","HIGH",,"SPE","QC","Syngistix for AA
 + 
4.0","Atomabsorptionsspektrometer Aanalyst 400",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"788","MBR","MBR-LAS_157","LAS_157","20145463 / MR-LAB-QSK01-PG715-SW01","HIGH",,"SPE","QC","Syngistix for AA
 + 
4.0","Atomabsorptionsspektromet. PinAAcle 900Z",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"789","MBR","MBR-LAS_164","LAS_164","20051224 / MR-LAB-QSK01-PG766-SW01","HIGH",,"MIC","QC","WinKQCL
 + 
5.3.3","Mikrotiterplattenreader ELx808IU",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"790","MBR","MBR-LAS_165","LAS_165","20051226 / MR-LAB-QSK01-PG767-SW01","HIGH",,"MIC","QC","WinKQCL
 + 
5.3.3","Mikrotiterplattenreader ELx808IU",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"791","MBR","MBR-LAS_166","LAS_166","20051225 / MR-LAB-QSK01-PG768-SW01","HIGH",,"MIC","QC","WinKQCL
 + 
5.3.3","Mikrotiterplattenreader ELx808IU",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"792","MBR","MBR-LAS_167","LAS_167","20051228 / MR-LAB-QSK01-PG769-SW01","HIGH",,"MIC","QC","WinKQCL
 + 
5.3.3","Mikrotiterplattenreader ELx808IU",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"793","MBR","MBR-LAS_168","LAS_168","20051227 / MR-LAB-QSK01-PG770-SW01","HIGH",,"MIC","QC","WinKQCL
 + 
5.3.3","Mikrotiterplattenreader ELx808IU",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"794","MBR","MBR-LAS_169","LAS_169","20192638 / MR-LAB-QSK01-PG775-SW01","MEDIUM",,"IP","QC","LabPower junior
 + 
3.50","Spektralphotometer Uvikon 923",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"795","MBR","MBR-LAS_174","LAS_174","20051161 / MR-LAB-QSK01-PG902-SW01","MEDIUM",,"IP","QC","LabPower junior
 + 
3.50","Spektralphotometer Uvikon XL",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"796","MBR","MBR-LAS_176","LAS_176","20051162 / MR-LAB-QSK01-PG926-SW01","MEDIUM",,"IP","QC","LabPower junior
 + 
3.50","Spektralphotometer Uvikon XL",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"797","MBR","MBR-LAS_177","LAS_177","20051199 / MR-LAB-QSK01-PG937-SW01","HIGH",,"AST","QC","MikroWin 2000
 + 
4.43","Mikrotitierplatten-Reader LEDETECT 96",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"798","MBR","MBR-LAS_179","LAS_179","20051298 / MR-LAB-QSK01-PG969-SW01","HIGH",,"RMC","QC","WilOp
 + 
2.15.17.2","Dichtheitsprüfgerät Wilcomat",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"799","MBR","MBR-LAS_180","LAS_180","20051278 / MR-LAB-QSK01-PG987-SW01","LOW",,"EIA","QC","DSLR Remote Pro for Windows
 + 
1.8.3","DIAS II",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"800","MBR","MBR-LAS_181","LAS_181","20051097 / MR-LAB-QSK01-PG991-SW01","HIGH",,"WAT","QC","OPUS
 + 
7.0","NIR Spektrometer WAT",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"801","MBR","MBR-LAS_212","LAS_212","20215415 / MR-LAB-QSK01-SO106-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"802","MBR","MBR-LAS_213","LAS_213","20051139 / MR-LAB-QSK01-SO139-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"803","MBR","MBR-LAS_215","LAS_215","20051175 / MR-LAB-QSK01-SO146-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"804","MBR","MBR-LAS_216","LAS_216","20051140 / MR-LAB-QSK01-SO159-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"805","MBR","MBR-LAS_218","LAS_218","20051090 / MR-LAB-QSK01-SO161-SW01","HIGH",,"WAT","QC","Multiwin(Steuerung+Auswertung)
 + 
04.13","Analytik Jena multi N/C Pharma HS",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"806","MBR","MBR-LAS_219","LAS_219","20051141 / MR-LAB-QSK01-SO162-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"807","MBR","MBR-LAS_220","LAS_220","20051176 / MR-LAB-QSK01-SO163-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"808","MBR","MBR-LAS_221","LAS_221","20051091 / MR-LAB-QSK01-SO176-SW01","HIGH",,"WAT","QC","Multiwin(Steuerung+Auswertung)
 + 
04.13","Analytik Jena multi N/C Pharma HS",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"809","MBR","MBR-LAS_222","LAS_222","20051142 / MR-LAB-QSK01-SO215-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"810","MBR","MBR-LAS_223","LAS_223","20051143 / MR-LAB-QSK01-SO216-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"811","MBR","MBR-LAS_224","LAS_224","20109201 / MR-LAB-QSK01-SO231-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"812","MBR","MBR-LAS_225","LAS_225","20051177 / MR-LAB-QSK01-SO237-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"813","MBR","MBR-LAS_226","LAS_226","20051144 / MR-LAB-QSK01-SO242-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"814","MBR","MBR-LAS_227","LAS_227","20051178 / MR-LAB-QSK01-SO245-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"815","MBR","MBR-LAS_228","LAS_228","20051179 / MR-LAB-QSK01-SO250-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"816","MBR","MBR-LAS_229","LAS_229","20051145 / MR-LAB-QSK01-SO253-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"817","MBR","MBR-LAS_231","LAS_231","20051180 / MR-LAB-QSK01-SO262-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"818","MBR","MBR-LAS_232","LAS_232","20051181 / MR-LAB-QSK01-SO263-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"819","MBR","MBR-LAS_233","LAS_233","20051260 / MR-LAB-QSK01-SO266-SW01","MEDIUM",,"EIA","QC","2100 Expert
 + 
B.02.09.SI725","Bioanalyzer 2100",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"820","MBR","MBR-LAS_234","LAS_234","20051146 / MR-LAB-QSK01-SO282-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"821","MBR","MBR-LAS_235","LAS_235","20051147 / MR-LAB-QSK01-SO283-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"822","MBR","MBR-LAS_236","LAS_236","20051182 / MR-LAB-QSK01-SO288-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"823","MBR","MBR-LAS_237","LAS_237","20051183 / MR-LAB-QSK01-SO289-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"824","MBR","MBR-LAS_238","LAS_238","20051258 / MR-LAB-QSK01-SO323-SW01","LOW",,"EIA","QC","Elfolab
 + 
17.9.2","Agarosegel Automat G26",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"825","MBR","MBR-LAS_239","LAS_239","20051155 / MR-LAB-QSK01-SO325-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"826","MBR","MBR-LAS_240","LAS_240","20051184 / MR-LAB-QSK01-SO326-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"827","MBR","MBR-LAS_241","LAS_241","20051277 / MR-LAB-QSK01-SO364-SW01","MEDIUM",,"EIA","QC","AccuSeq
 + 
2.1","Thermocycler 7500 Fast Real-Time PCR System",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"828","MBR","MBR-LAS_242","LAS_242","20051149 / MR-LAB-QSK01-SO405-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"829","MBR","MBR-LAS_243","LAS_243","20051185 / MR-LAB-QSK01-SO408-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"830","MBR","MBR-LAS_244","LAS_244","20051151 / MR-LAB-QSK01-SO409-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"831","MBR","MBR-LAS_245","LAS_245","20051152 / MR-LAB-QSK01-SO410-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"832","MBR","MBR-LAS_247","LAS_247","20051259 / MR-LAB-QSK01-SO445-SW01","LOW",,"EIA","QC","Elfolab
 + 
17.9.2","Agarosegel Automat G26",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"833","MBR","MBR-LAS_248","LAS_248","20051153 / MR-LAB-QSK01-SO448-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"834","MBR","MBR-LAS_249","LAS_249","20051154 / MR-LAB-QSK01-SO449-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"835","MBR","MBR-LAS_250","LAS_250","20051186 / MR-LAB-QSK01-SO450-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"836","MBR","MBR-LAS_255","LAS_255","20109202 / MR-LAB-QSK01-SO548-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"837","MBR","MBR-LAS_256","LAS_256","20109203 / MR-LAB-QSK01-SO549-SW01","HIGH",,"IP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"838","MBR","MBR-LAS_261","LAS_261","20109204 / MR-LAB-QSK01-SO577-SW01","HIGH",,"FP","QC","BCS XP System Software
 + 
1.2","Behring Coagulation System XP (BCS XP)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
